STATE,LIBNAME,ADDRESS,CITY,ZIP,CNTY,SQ_FEET,HOURS,WKS_OPEN,LONGITUD,LATITUDE
VA,WILLIAMSBURG REGIONAL LIBRARY BOOKMOBILE,7770 CROAKER ROAD,WILLIAMSBURG,23188,JAMES CITY,-3,-1,-1,-76.772144,37.377538
VA,JAMES CITY COUNTY LIBRARY,7770 CROAKER ROAD,WILLIAMSBURG,23188,JAMES CITY,35000,-1,-1,-76.772144,37.37753
VA,WILLIAMSBURG LIBRARY,515 SCOTLAND STREET,WILLIAMSBURG,23185,WILLIAMSBURG,40000,-1,-1,-76.707907,37.27353
VA,GRAYSON COUNTY PUBLIC LIBRARY,147 S. INDEPENDENCE AVE.,INDEPENDENCE,24348,GRAYSON,9960,-1,-1,-81.151981,36.62211
VA,WYTHE COUNTY PUBLIC LIBRARY,300 E. MONROE,WYTHEVILLE,24382,WYTHE,9900,-1,-1,-81.082518,36.95188
VA,WYTHE-GRAYSON REGIONAL LIBRARY OUTREACH SERVICE VAN,147 S. INDEPENDENCE AVE.,INDEPENDENCE,24348,GRAYSON,-3,-1,-1,-81.151981,36.622116
VA,FRIES PUBLIC LIBRARY,105 WEST MAIN ST.,FRIES,24330,GRAYSON,960,-1,-1,-81.037115,36.6924
VA,WHITETOP PUBLIC LIBRARY,16309 HIGHLANDS PARKWAY,WHITETOP,24292,GRAYSON,510,-1,-1,-81.59693,36.61493
VA,RURAL RETREAT PUBLIC LIBRARY,119 N. GREEVER ST,RURAL RETREAT,24368,WYTHE,1900,-1,-1,-81.271377,36.89442
VA,YORK COUNTY PUBLIC LIBRARY - TABB,100 LONG GREEN BOULEVARD,YORKTOWN,23693,YORK,33000,-1,-1,-76.447009,37.11169
VA,YORK COUNTY PUBLIC LIBRARY - YORKTOWN,8500 GEORGE WASHINGTON HIGHWAY,YORKTOWN,23662,YORK,11200,-1,-1,-76.49195,37.19718
VA,NORTHUMBERLAND PUBLIC LIBRARY,7204 NORTHUMBERLAND HIGHWAY,HEATHSVILLE,22473,NORTHUMBERLAND,7124,-1,-1,-76.469593,37.91586
VA,BUCKINGHAM COUNTY BRANCH LIBRARY,1140 MAIN STREET,DILLWYN,23936,BUCKINGHAM,3000,-1,-1,-78.50899,37.59408
VA,FARMVILLE-PRINCE EDWARD COMMUNITY LIBRARY,1303 W. THIRD STREET,FARMVILLE,23901,PRINCE EDWARD,19200,-1,-1,-78.410908,37.303972
VA,RICHMOND COUNTY PUBLIC LIBRARY,52 CAMPUS DRIVE,WARSAW,22572,RICHMOND,-1,-1,-1,-76.761719,37.95762
VA,CRAIG COUNTY LIBRARY,303 MAIN STREET,NEW CASTLE,24127,CRAIG,786,-1,-1,-80.112145,37.50096
VI,ENID M. BAA LIBRARY AND ARCHIVES,20 DRONNINGENS GADE,CHARLOTTE AMALIE,802,ST. THOMAS,3750,-1,-1,0,0
VI,ELAINE I. SPRAUVE PUBLIC LIBRARY,EST. ENIGHED,CRUZ BAY,830,ST. JOHN,1200,-1,-1,0,0
VI,ST. CROIX PROPANE BOOK MOBILE,49-50 KING STREET,CHRISTIANSTED,820,ST. CROIX,-3,-1,-1,0,0
VI,ATHALIE PETERSEN PUBLIC LIBRARY,604 STRAND STREET,FREDERIKSTED,840,ST. CROIX,2250,-1,-1,0,0
VI,FLORENCE WILLIAMS PUBLIC LIBRARY,49-50 KING STREET,CHRISTIANSTED,820,ST. CROIX,21475,-1,-1,0,0
VI,REGIONAL LIBRARY/BLIND PHYSICALLY HANDICAPPED,3012 GOLDEN ROCL,CHRISTIANSTED,820,ST. CROIX,3200,-1,-1,0,0
VT,ALBURGH PUBLIC,16 S. MAIN ST.,ALBURGH,5440,GRAND ISLE,3240,1820,52,-73.300945,44.97515
VT,MARTHA CANFIELD MEMORIAL FREE,528 E. ARLINGTON RD.,ARLINGTON,5250,BENNINGTON,9520,2028,52,-73.152377,43.06546
VT,H. F. BRIGHAM FREE PUBLIC,104 MAIN ST.,BAKERSFIELD,5441,FRANKLIN,1792,998,52,-72.801474,44.7826
VT,CHARLES B. DANFORTH,6208 VT RTE. 12,BARNARD,5031,WINDSOR,1100,188,52,-72.618887,43.7283
VT,BARNET PUBLIC,147 CHURCH ST.,BARNET,5821,CALEDONIA,2400,858,52,-72.052583,44.29636
VT,MCINDOES ACADEMY LIBRARY,37 ACADEMY LANE,MCINDOE FALLS,5050,CALEDONIA,1470,572,52,-72.064331,44.26
VT,ALDRICH PUBLIC,6 WASHINGTON ST.,BARRE,5641,WASHINGTON,20000,2769,52,-72.501105,44.19726
VT,ALDRICH PUBLIC - EAST BARRE BRANCH,MILL ST.,EAST BARRE,5649,WASHINGTON,-1,-1,-1,-72.387404,44.14698
VT,BARTON PUBLIC,100 CHURCH ST.,BARTON,5822,ORLEANS,2184,1164,52,-72.18041,44.74964
VT,JONES MEMORIAL,1 WATER ST.,ORLEANS,5860,ORLEANS,11500,1456,52,-72.202242,44.81116
VT,BENNINGTON FREE,101 SILVER ST.,BENNINGTON,5201,BENNINGTON,11511,1921,52,-73.193768,42.878
VT,JOHN G. MCCULLOUGH FREE,2 MAIN ST.,NORTH BENNINGTON,5257,BENNINGTON,5512,1456,52,-73.24258,42.92878
VT,BENSON PUBLIC,2724 STAGE RD.,BENSON,5731,RUTLAND,500,364,52,-73.310282,43.70896
VT,BETHEL PUBLIC,106 MAIN ST.,BETHEL,5032,WINDSOR,2000,780,52,-72.631876,43.82981
VT,BRADFORD PUBLIC,21 S. MAIN ST.,BRADFORD,5033,ORANGE,3744,1456,52,-72.12845,43.99331
VT,BRANDON FREE PUBLIC,4 FRANKLIN ST.,BRANDON,5733,RUTLAND,4426,2212,52,-73.086191,43.79799
VT,BROOKS MEMORIAL,224 MAIN ST.,BRATTLEBORO,5301,WINDHAM,17600,2852,52,-72.55955,42.85532
VT,ISLAND POND PUBLIC,49 MILL ST. EXT.,ISLAND POND,5846,ESSEX,1200,2695,52,-71.880223,44.81471
VT,LAWRENCE MEMORIAL,40 NORTH ST.,BRISTOL,5443,ADDISON,2000,1928,39,-73.078779,44.13576
VT,BROOKFIELD FREE PUBLIC,40 RALPH RD.,BROOKFIELD,5036,ORANGE,527,681,52,-72.60204,44.0438
VT,WEST BURKE,135 MAIN ST.,WEST BURKE,5871,CALEDONIA,840,150,50,-71.951042,44.6781
VT,FLETCHER FREE,235 COLLEGE ST.,BURLINGTON,5401,CHITTENDEN,44000,3260,52,-73.210268,44.47718
VT,CABOT PUBLIC,3084 MAIN ST.,CABOT,5647,WASHINGTON,1300,1160,52,-72.311536,44.402
VT,VARNUM MEMORIAL,194 MAIN ST.,JEFFERSONVILLE,5464,LAMOILLE,819,-1,-1,-72.828306,44.64632
VT,ALICE M. WARD MEMORIAL,27 PARK ST.,CANAAN,5903,ESSEX,3114,1456,52,-71.539176,44.9957
VT,CASTLETON FREE,638 MAIN ST.,CASTLETON,5735,RUTLAND,4283,1404,52,-73.175678,43.61228
VT,CAVENDISH FLETCHER COMMUNITY,573 MAIN ST.,PROCTORSVILLE,5153,WINDSOR,1964,2467,52,-72.636957,43.38361
VT,CHARLOTTE,115 FERRY RD.,CHARLOTTE,5445,CHITTENDEN,2400,1752,52,-73.249286,44.31108
VT,CHELSEA PUBLIC,296 RTE. 110,CHELSEA,5038,ORANGE,882,1040,52,-72.447603,43.98958
VT,WHITING,117 MAIN ST.,CHESTER,5143,WINDSOR,2600,1456,52,-72.596922,43.2637
VT,CHITTENDEN PUBLIC,BARSTOW SCHOOL,CHITTENDEN,5737,RUTLAND,250,580,52,-72.92507,43.71244
VT,BURNHAM MEMORIAL,898 MAIN ST.,COLCHESTER,5446,CHITTENDEN,7790,2808,52,-73.149186,44.5442
VT,CORNWALL FREE PUBLIC,2629 RT 30,CORNWALL,5753,ADDISON,315,1664,52,-73.209627,43.96115
VT,CRAFTSBURY PUBLIC,12 CHURCH LANE,CRAFTSBURY COMMON,5827,ORLEANS,3000,1664,52,-72.34323,44.67806
VT,S.L. GRIFFITH MEMORIAL LIBRARY,74 S. MAIN ST.,DANBY,5739,RUTLAND,3000,-1,-1,-72.995811,43.345754
VT,POPE MEMORIAL,121 PARK ST.,DANVILLE,5828,CALEDONIA,4167,1560,52,-72.13989,44.41054
VT,DAILEY MEMORIAL,101 JR. HIGH DR.,DERBY,5829,ORLEANS,2400,1820,52,-72.13196,44.94925
VT,HASKELL FREE,93 CASWELL AVE.,DERBY LINE,5830,ORLEANS,2100,1976,52,-72.097617,45.00556
VT,DORSET VILLAGE PUBLIC,RTE. 30 & CHURCH ST.,DORSET,5251,BENNINGTON,3600,1820,52,-73.098931,43.2549
VT,DOVER FREE,22 HOLLAND RD.,EAST DOVER,5341,WINDHAM,3372,1664,52,-72.802843,42.94719
VT,ENOSBURG PUBLIC,241 MAIN ST.,ENOSBURG FALLS,5450,FRANKLIN,3000,2132,52,-72.805737,44.90604
VT,ESSEX FREE,2 JERICHO RD.,ESSEX,5451,CHITTENDEN,6000,2218,50,-73.05911,44.51171
VT,BROWNELL,6 LINCOLN ST.,ESSEX JUNCTION,5452,CHITTENDEN,14748,3160,52,-73.110999,44.49112
VT,FAIRFAX COMMUNITY,75 HUNT ST.,FAIRFAX,5454,FRANKLIN,5250,2527,52,-73.011715,44.6629
VT,BENT NORTHROP MEMORIAL,57 PARK ST.,FAIRFIELD,5455,FRANKLIN,3449,1326,52,-72.947464,44.80002
VT,FAIR HAVEN FREE,107 MAIN ST.,FAIR HAVEN,5743,RUTLAND,3400,1420,52,-73.265582,43.59358
VT,FAIRLEE PUBLIC,221 US RTE. 5 N.,FAIRLEE,5045,ORANGE,2764,1248,52,-72.146007,43.90597
VT,HASTON,5167 MAIN ST.,FRANKLIN,5457,FRANKLIN,2028,1352,52,-72.91558,44.98155
VT,GEORGIA PUBLIC,1697 ETHAN ALLEN HWY,FAIRFAX,5454,FRANKLIN,7000,2288,52,-73.104616,44.7039
VT,GLOVER PUBLIC,51 BEAN HILL RD,GLOVER,5839,ORLEANS,823,1144,22,-72.189074,44.70745
VT,GRAFTON PUBLIC,204 MAIN ST.,GRAFTON,5146,WINDHAM,2700,1674,52,-72.607183,43.1719
VT,GRAND ISLE FREE,10 HYDE RD.,GRAND ISLE,5458,GRAND ISLE,914,1022,52,-73.296244,44.72225
VT,GREENSBORO FREE,53 WILSON ST.,GREENSBORO,5841,ORLEANS,5996,1589,52,-72.296019,44.57677
VT,GROTON FREE PUBLIC,1304 SCOTT HWY.,GROTON,5046,CALEDONIA,-1,988,52,-72.194249,44.21023
VT,GUILFORD FREE,4024 GUILFORD CTR RD,GUILFORD,5301,WINDHAM,800,1248,52,-72.624356,42.79162
VT,HANCOCK FREE PUBLIC,47 RTE. 125,HANCOCK,5748,ADDISON,289,728,52,-72.841897,43.92629
VT,JEUDEVINE MEMORIAL,93 N. MAIN ST.,HARDWICK,5843,CALEDONIA,987,1535,52,-72.365056,44.50581
VT,HARTLAND PUBLIC,153 RTE. 5,HARTLAND,5048,WINDSOR,5600,1924,52,-72.398319,43.54097
VT,HIGHGATE PUBLIC,17 MILL HILL,HIGHGATE CENTER,5459,FRANKLIN,2780,1300,25,-73.044883,44.93842
VT,CARPENTER-CARSE,69 BALLARD'S COR. RD.,HINESBURG,5461,CHITTENDEN,6000,1946,52,-73.118134,44.34171
VT,HUNTINGTON PUBLIC,2156 MAIN RD.,HUNTINGTON,5462,CHITTENDEN,7015,1680,52,-72.987701,44.32668
VT,LANPHER MEMORIAL,141 MAIN ST.,HYDE PARK,5655,LAMOILLE,6060,1268,52,-72.617227,44.59357
VT,LEACH PUBLIC,130 PARK AVE.,IRASBURG,5849,ORLEANS,1200,-1,-1,-72.278611,44.80243
VT,ISLE LA MOTTE FREE PUBLIC,2238 MAIN ST.,ISLE LA MOTTE,5463,GRAND ISLE,420,-1,-1,-73.338177,44.8782
VT,JAMAICA FREE PUBLIC,17 DEPOT ST.,JAMAICA,5343,WINDHAM,1932,510,52,-72.778286,43.10031
VT,JERICHO TOWN,7 THE GREEN,JERICHO CENTER,5465,CHITTENDEN,2080,884,52,-72.964978,44.47359
VT,JOHNSON PUBLIC,7 LIBRARY DR.,JOHNSON,5656,LAMOILLE,2400,1612,52,-72.681765,44.63461
VT,LINCOLN,222 WEST RIVER RD.,LINCOLN,5443,ADDISON,3800,1456,52,-73.000262,44.10871
VT,SOUTH LONDONDERRY FREE,15 OLD SCHOOL ST.,S. LONDONDERRY,5155,WINDHAM,1732,1092,52,-72.812495,43.19086
VT,LOWELL COMMUNITY,TOWN HALL,LOWELL,5847,ORLEANS,900,208,52,-72.445709,44.8068
VT,FLETCHER MEMORIAL,88 MAIN ST.,LUDLOW,5149,WINDSOR,7000,2080,52,-72.695962,43.39671
VT,ALDEN BALCH MEMORIAL,24 E. MAIN ST.,LUNENBURG,5906,ESSEX,-1,-1,-1,-71.681275,44.46331
VT,COBLEIGH PUBLIC,14 DEPOT ST.,LYNDONVILLE,5851,CALEDONIA,8000,1924,52,-72.004755,44.53519
VT,COBLEIGH PUBLIC - BOOKMOBILE,14 DEPOT ST.,LYNDONVILLE,5851,CALEDONIA,-3,-1,-1,-72.004755,44.535198
VT,MARK SKINNER,48 WEST RD.,MANCHESTER,5254,BENNINGTON,7725,1976,52,-73.075329,43.1627
VT,JAQUITH PUBLIC,122 SCHOOL ST.,MARSHFIELD,5658,WASHINGTON,1700,1378,52,-72.353797,44.35014
VT,ILSLEY PUBLIC,75 MAIN ST.,MIDDLEBURY,5753,ADDISON,14700,2610,52,-73.169242,44.01251
VT,SARAH PARTRIDGE COMMUNITY,RT. 25,EAST MIDDLEBURY,5740,ADDISON,968,-1,-1,-73.105644,43.97339
VT,MIDDLETOWN SPRINGS PUBLIC,39 WEST ST.,MIDDLETOWN SPGS.,5757,RUTLAND,800,936,52,-73.122118,43.48532
VT,MILTON PUBLIC,39 BOMBARDIER RD.,MILTON,5468,CHITTENDEN,5000,2756,52,-73.124274,44.61974
VT,MILTON PUBLIC - BOOKMOBILE,39 BOMBARDIER RD.,MILTON,5468,CHITTENDEN,-3,-1,-1,-73.124274,44.619745
VT,RUSSELL MEMORIAL,4333 STATE PRISON HOLLOW RD.,MONKTON,5469,ADDISON,600,785,52,-73.123428,44.25263
VT,MONTGOMERY TOWN,86 MOUNTAIN RD.,MONTGOMERY CENTER,5471,FRANKLIN,1330,1315,52,-72.607358,44.8784
VT,KELLOGG-HUBBARD,135 MAIN ST.,MONTPELIER,5602,WASHINGTON,18449,2797,52,-72.573461,44.26182
VT,MORETOWN MEMORIAL,897 RTE. 100-B,MORETOWN,5660,WASHINGTON,768,1196,52,-72.763975,44.24742
VT,MORRISTOWN CENTENNIAL,7 RICHMOND ST.,MORRISVILLE,5661,LAMOILLE,3300,2028,52,-72.595414,44.56209
VT,MOUNT HOLLY TOWN,26 MAPLE HILL RD.,BELMONT,5730,RUTLAND,1600,-1,-1,-72.82116,43.41426
VT,TENNEY MEMORIAL,4886 MAIN ST. S.,NEWBURY,5051,ORANGE,2720,1040,52,-72.056333,44.08024
VT,BALDWIN MEMORIAL,33 MAIN ST.,WELLS RIVER,5081,ORANGE,1716,1010,52,-72.046799,44.15336
VT,MOORE FREE,23 WEST ST.,NEWFANE,5345,WINDHAM,4000,1040,52,-72.656621,42.98683
VT,NEW HAVEN COMMUNITY,78 NORTH ST.,NEW HAVEN,5472,ADDISON,1550,1560,52,-73.153775,44.12552
VT,GOODRICH MEMORIAL,202 MAIN ST.,NEWPORT,5855,ORLEANS,11400,2260,52,-72.210473,44.9353
VT,BROWN PUBLIC,93 S. MAIN ST.,NORTHFIELD,5663,WASHINGTON,11790,2154,52,-72.656309,44.14747
VT,NORTH HERO PUBLIC,3195 US RTE. 2,NORTH HERO,5474,GRAND ISLE,1250,788,52,-73.292145,44.81195
VT,NORWICH PUBLIC,368 MAIN ST.,NORWICH,5055,WINDSOR,7812,2314,52,-72.308916,43.71681
VT,ORWELL FREE LIBRARY,473 MAIN ST.,ORWELL,5760,ADDISON,1700,1040,52,-73.299594,43.803624
VT,PAWLET PUBLIC,141 SCHOOL ST.,PAWLET,5761,RUTLAND,2900,1361,50,-73.179198,43.3454
VT,PEACHAM,656 BAYLEY HAZEN RD.,PEACHAM,5862,CALEDONIA,4224,1012,52,-72.170195,44.3285
VT,ROGER CLARK MEMORIAL,40 VILLAGE GREEN,PITTSFIELD,5762,RUTLAND,832,192,48,-72.81262,43.77069
VT,MACLURE,840 ARCH ST.,PITTSFORD,5763,RUTLAND,3000,1768,52,-73.02617,43.7058
VT,CUTLER MEMORIAL,151 HIGH ST.,PLAINFIELD,5667,WASHINGTON,1125,1020,52,-72.428321,44.27792
VT,TYSON,286 DUBLIN RD.,PLYMOUTH,5149,WINDSOR,374,-1,50,-72.713482,43.47296
VT,ABBOTT MEMORIAL,LIBRARY ST. & STAGE RD.,S. POMFRET,5067,WINDSOR,1272,1102,52,-72.539176,43.66485
VT,POULTNEY PUBLIC,"205 MAIN ST., STE 1",POULTNEY,5764,RUTLAND,1680,1768,52,-73.236693,43.51705
VT,SOLOMON WRIGHT PUBLIC,97 MAIN ST.,POWNAL,5261,BENNINGTON,3076,1022,51,-73.241167,42.76752
VT,PROCTOR FREE,4 MAIN ST.,PROCTOR,5765,RUTLAND,7006,2184,52,-73.033317,43.66122
VT,PUTNEY PUBLIC,55 MAIN ST.,PUTNEY,5346,WINDHAM,4200,2016,52,-72.522421,42.96955
VT,KIMBALL PUBLIC,67 N. MAIN ST.,RANDOLPH,5060,ORANGE,4012,1872,52,-72.665708,43.92519
VT,READING PUBLIC,717 VT. RTE. 106,READING,5062,WINDSOR,1077,936,52,-72.537333,43.45432
VT,READSBORO COMMUNITY,301 PHELPS LA.,READSBORO,5350,BENNINGTON,924,1540,50,-72.940487,42.7713
VT,ARVIN A. BROWN PUBLIC,88 MAIN ST.,RICHFORD,5476,FRANKLIN,2750,1407,52,-72.67261,44.99576
VT,RICHMOND FREE,201 BRIDGE ST.,RICHMOND,5477,CHITTENDEN,5000,2044,52,-72.99518,44.40312
VT,ROCHESTER PUBLIC,22 S. MAIN ST.,ROCHESTER,5767,WINDSOR,2000,980,52,-72.808265,43.87409
VT,ROCKINGHAM FREE PUBLIC,65 WESTMINSTER ST.,BELLOWS FALLS,5101,WINDHAM,14000,2352,51,-72.444349,43.12832
VT,ROXBURY FREE,1491 ROXBURY RD.,ROXBURY,5669,WASHINGTON,690,728,52,-72.732987,44.09404
VT,ROYALTON MEMORIAL,23 ALEXANDER PL.,SOUTH ROYALTON,5068,WINDSOR,1085,1456,52,-72.519656,43.81807
VT,R.K. KITTAY PUBLIC,2827 RTE. 153,WEST RUPERT,5776,BENNINGTON,750,728,52,-73.225672,43.2578
VT,RUTLAND FREE,10 COURT ST.,RUTLAND,5701,RUTLAND,24167,2646,52,-72.975602,43.60705
VT,SOUTH RYEGATE PUBLIC,140 CHURCH ST.,SOUTH RYEGATE,5069,CALEDONIA,2300,100,50,-72.140318,44.18636
VT,ST. ALBANS FREE,11 MAIDEN LANE,ST. ALBANS,5478,FRANKLIN,15477,2498,52,-73.081996,44.81248
VT,ST. JOHNSBURY ATHENAEUM,1171 MAIN ST.,ST. JOHNSBURY,5819,CALEDONIA,22146,2310,52,-72.021049,44.4186
VT,BAXTER MEMORIAL,5114 RTE. 14,SHARON,5065,WINDSOR,875,708,52,-72.456256,43.78376
VT,PIERSON,5376 SHELBURNE RD.,SHELBURNE,5482,CHITTENDEN,6400,2470,52,-73.228077,44.37922
VT,SHELDON PUBLIC,1640 MAIN ST.,SHELDON,5483,FRANKLIN,384,728,14,-72.946331,44.87877
VT,SHERBURNE MEMORIAL,2998 RIVER RD.,KILLINGTON,5751,RUTLAND,7540,1924,52,-72.775234,43.66602
VT,PLATT MEMORIAL,279 MAIN ST.,SHOREHAM,5770,ADDISON,900,1144,52,-73.314934,43.89371
VT,SHREWSBURY,98 TOWN HILL RD.,SHREWSBURY,5738,RUTLAND,2705,957,52,-72.880934,43.48952
VT,SOUTH BURLINGTON COMMUNITY,550 DORSET ST.,S. BURLINGTON,5403,CHITTENDEN,11930,2602,52,-73.179014,44.45518
VT,SOUTH HERO COMMUNITY,75 SOUTH ST.,S. HERO,5486,GRAND ISLE,2496,1770,52,-73.302603,44.63508
VT,SPRINGFIELD TOWN,43 MAIN ST.,SPRINGFIELD,5156,WINDSOR,10300,2804,52,-72.481978,43.29841
VT,STAMFORD COMMUNITY,986 MAIN RD.,STAMFORD,5352,BENNINGTON,1080,1580,52,-73.068182,42.75486
VT,STARKSBORO PUBLIC,2827 ROUTE 116,STARKSBORO,5487,ADDISON,1500,923,52,-73.057041,44.22567
VT,STOWE FREE,90 POND ST.,STOWE,5672,LAMOILLE,6000,2134,52,-72.684858,44.46429
VT,MORRILL MEMORIAL & HARRIS,220 JUSTIN MORRILL HWY.,STRAFFORD,5072,ORANGE,2260,1002,52,-72.376078,43.86363
VT,SWANTON PUBLIC,1 FIRST ST.,SWANTON,5488,FRANKLIN,5000,1872,52,-73.124322,44.9183
VT,LATHAM MEMORIAL,16 LIBRARY LN.,THETFORD,5074,ORANGE,2626,1690,52,-72.230754,43.81986
VT,GEORGE PEABODY,7922 ROUTE 113,POST MILLS,5058,ORANGE,858,634,52,-72.260828,43.88556
VT,TINMOUTH,9 MTN. VIEW RD.,TINMOUTH,5773,RUTLAND,450,-1,-1,-73.050492,43.44823
VT,TOWNSHEND PUBLIC,1971 ROUTE 30,TOWNSHEND,5353,WINDHAM,2700,1104,52,-72.666181,43.04456
VT,WILLIAM & LUCY RAND MEMORIAL,160 RAILROAD ST.,NORTH TROY,5859,ORLEANS,2300,1000,50,-72.405359,44.99738
VT,TUNBRIDGE PUBLIC,289 VT. RTE. 110,TUNBRIDGE,5077,ORANGE,2500,994,52,-72.492361,43.88951
VT,BIXBY MEMORIAL,258 MAIN ST.,VERGENNES,5491,ADDISON,7781,1794,52,-73.253745,44.16711
VT,VERNON FREE,567 GOVERNOR HUNT RD.,VERNON,5354,WINDHAM,2858,1546,52,-72.522622,42.78096
VT,JOSLIN MEMORIAL,4391 MAIN ST.,WAITSFIELD,5673,WASHINGTON,1357,1515,52,-72.824364,44.19017
VT,WALDEN COMMUNITY,135 CAHOON FARM RD,WEST DANVILLE,5873,CALEDONIA,2200,860,52,-72.218607,44.4525
VT,GILBERT HART,14 S. MAIN ST.,WALLINGFORD,5773,RUTLAND,4530,1872,52,-72.977288,43.47138
VT,WARDSBORO FREE PUBLIC,170 MAIN ST.,WARDSBORO,5355,WINDHAM,964,1040,52,-72.790094,43.04322
VT,WARREN PUBLIC,413 MAIN ST.,WARREN,5674,WASHINGTON,1450,1612,52,-72.855128,44.1129
VT,CALEF MEMORIAL,2964 VT. RTE. 110,WASHINGTON,5675,ORANGE,966,1248,52,-72.433268,44.1074
VT,WATERBURY  PUBLIC,28 N. MAIN ST.,WATERBURY,5676,WASHINGTON,1744,2438,52,-72.758337,44.33985
VT,DAVIES MEMORIAL,111 LOWER WATERFORD RD.,LOWER WATERFORD,5848,CALEDONIA,2050,2148,52,-71.906607,44.35497
VT,WEATHERSFIELD PROCTOR,5181 RTE. 5,ASCUTNEY,5030,WINDSOR,856,1144,52,-72.407414,43.40647
VT,WELLS VILLAGE,5 E. WELLS RD.,WELLS,5774,RUTLAND,864,312,52,-73.203034,43.41703
VT,WATERVILLE TOWN,RTE. 109 & BEALS HILL,WATERVILLE,5492,LAMOILLE,1000,-1,-1,-72.766504,44.69391
VT,HITCHCOCK MUSEUM & LIBRARY,1252 RTE. 100,WESTFIELD,5874,ORLEANS,2700,-1,-1,-72.428991,44.88758
VT,WESTFORD PUBLIC,1717 VT. RTE. 128,WESTFORD,5494,CHITTENDEN,2130,1202,52,-73.011308,44.61195
VT,BUTTERFIELD,3435 US RTE. 5,WESTMINSTER,5158,WINDHAM,180,780,52,-72.460344,43.06621
VT,WESTMINSTER WEST PUBLIC,3409 WESTMINSTER W. RD.,WESTMINSTER WEST,5346,WINDHAM,1224,720,52,-72.503099,42.9972
VT,WILDER MEMORIAL,24 LAWRENCE HILL RD.,WESTON,5161,WINDSOR,800,832,52,-72.794501,43.29156
VT,WEST RUTLAND FREE,595 MAIN ST.,WEST RUTLAND,5777,RUTLAND,3000,1097,51,-73.04881,43.59485
VT,MARY L. BLOOD MEMORIAL,41 BROWNSVILLE HARTLAND RD.,BROWNSVILLE,5037,WINDSOR,900,156,52,-72.476053,43.46358
VT,WHITINGHAM FREE PUBLIC,2948 VT RTE. 100,JACKSONVILLE,5342,WINDHAM,1680,1248,52,-72.822696,42.79861
VT,AINSWORTH PUBLIC,2338 VT RTE. 14,WILLIAMSTOWN,5679,ORANGE,3522,1612,52,-72.541124,44.1235
VT,DOROTHY ALLING MEMORIAL,21 LIBRARY LANE,WILLISTON,5495,CHITTENDEN,9507,2401,52,-73.074016,44.43913
VT,DOROTHY ALLING MEML - BOOKMOBILE,21 LIBRARY LANE,WILLISTON,5495,CHITTENDEN,-3,-1,-1,-73.074016,44.439136
VT,PETTEE MEMORIAL,16 S. MAIN ST.,WILMINGTON,5363,WINDHAM,2640,1760,52,-72.872112,42.8678
VT,WINDHAM TOWN,26 HARRINGTON RD.,WINDHAM,5359,WINDHAM,300,-1,-1,-72.726278,43.18053
VT,WINDSOR PUBLIC,43 STATE ST.,WINDSOR,5089,WINDSOR,3600,1728,35,-72.38847,43.48054
VT,WINHALL MEMORIAL,2 LOWER TAYLOR HILL RD.,BONDVILLE,5340,BENNINGTON,800,328,52,-72.896561,43.1464
VT,WINOOSKI MEMORIAL,"CHAMPLAIN MILL, LEVEL 2",WINOOSKI,5404,CHITTENDEN,4350,-1,-1,-73.186515,44.48915
VT,GLEE MERRITT KELLEY COMMUNITY,SCHOOL HILL DR.,WOLCOTT,5680,LAMOILLE,1126,1692,47,-72.460321,44.54737
VT,WOODBURY COMMUNITY,69 VALLEY LAKE RD.,WOODBURY,5681,WASHINGTON,1500,1020,52,-72.417274,44.44003
VT,NORMAN WILLIAMS PUBLIC,10 S. PARK ST.,WOODSTOCK,5091,WINDSOR,15000,2184,52,-72.519084,43.62444
VT,HARTFORD,1587 MAPLE ST.,HARTFORD,5047,WINDSOR,2400,2094,52,-72.339811,43.661
VT,QUECHEE,1957 QUECHEE MAIN ST.,QUECHEE,5059,WINDSOR,6000,2184,52,-72.421447,43.64796
VT,WILDER BRANCH,MAIN STREET,WILDER,5088,WINDSOR,-1,-1,-1,-72.309228,43.67179
VT,WEST HARTFORD,5133 RTE. 14,WEST HARTFORD,5084,WINDSOR,1500,1582,52,-72.44704,43.72435
VT,ALBANY TOWN,530 MAIN ST.,ALBANY,5820,ORLEANS,800,728,52,-72.378403,44.73595
VT,BAILEY MEMORIAL,111 MOULTON AVE.,NORTH CLARENDON,5759,RUTLAND,1577,1612,52,-72.967989,43.56474
VT,LYDIA TAFT PRATT,156 WEST ST.,WEST DUMMERSTON,5357,WINDHAM,784,714,52,-72.614063,42.92585
VT,BELCHER MEMORIAL,4452 VT RTE. 107,GAYSVILLE,5746,WINDSOR,743,352,52,-72.751391,43.7135
VT,JOHN W. SIMPSON MEMORIAL,1972 E. CRAFTSBURY RD.,CRAFTSBURY COMMON,5827,ORLEANS,1500,924,52,-72.34323,44.67806
VT,N. DANVILLE BRAINERD MEMORIAL,4215 BRUCE BADGER MEM. HWY.,DANVILLE,5828,CALEDONIA,1800,-1,-1,-72.100111,44.45815
VT,SALISBURY FREE PUBLIC,918 MAPLE ST.,SALISBURY,5769,ADDISON,2518,459,52,-73.101712,43.89647
VT,BLAKE MEMORIAL,676 VILLAGE RD.,E. CORINTH,5040,ORANGE,2890,1100,52,-72.222158,44.06359
